Age,Flight Distance,Ease of Online booking,Seat comfort,Inflight entertainment,Baggage handling,Checkin service,Gender,Customer Type,Type of Travel,satisfaction
25,764,3,4,4,5,4,0,0,0,0
8,788,3,4,4,5,5,1,0,1,1
41,304,2,4,4,4,5,0,0,1,1
46,1523,2,4,5,5,3,1,0,1,1
41,438,2,2,4,4,3,1,0,1,1
10,594,3,1,1,4,4,0,1,1,0
14,247,2,1,1,5,5,1,0,0,0
20,134,5,1,1,2,2,0,1,1,1
51,393,1,3,3,2,4,0,0,0,0
58,621,3,3,3,4,3,0,0,1,0
26,227,3,3,3,4,4,1,1,1,0
46,2641,5,4,4,4,5,1,0,1,1
58,3622,3,4,4,4,4,0,0,1,1
65,216,3,3,3,3,2,0,0,0,0
42,689,5,5,5,4,3,0,0,1,1
49,764,1,4,4,4,1,1,0,1,1
39,2063,2,5,5,5,4,0,0,1,1
60,3971,5,4,5,4,5,1,0,1,1
38,2067,4,3,4,4,1,1,0,1,0
39,783,4,5,5,3,3,1,0,1,1
23,304,2,4,4,5,5,0,0,0,0
29,557,1,1,1,3,4,0,0,0,0
54,2308,2,4,4,4,1,1,0,1,1
50,223,3,4,1,1,4,0,0,0,0
9,569,1,1,3,4,1,1,1,1,0
29,163,3,4,4,4,2,1,1,1,0
44,2559,0,5,2,2,4,1,0,1,1
55,2419,5,5,3,3,1,1,0,1,1
60,3983,2,5,3,3,5,0,0,1,1
26,552,4,1,1,5,4,0,0,0,1
54,2038,1,4,4,4,5,0,0,1,1
51,3697,2,4,4,4,3,1,0,1,1
40,337,3,4,4,4,4,0,0,1,1
47,993,1,5,5,5,4,0,0,1,1
25,305,4,1,1,4,3,0,0,0,0
39,821,3,1,1,1,5,1,0,0,0
32,913,2,1,1,4,3,1,0,0,0
40,285,5,4,4,4,3,1,0,1,1
33,544,3,1,3,3,2,0,0,0,0
51,781,5,4,2,2,3,1,0,0,0
47,228,1,1,1,4,3,0,0,1,0
20,1635,2,2,2,3,4,1,0,0,0
16,600,2,2,2,3,1,1,0,1,0
63,237,3,2,5,5,1,1,0,0,0
34,563,3,4,2,5,4,0,0,0,0
59,2047,3,2,4,4,5,1,0,1,1
55,883,4,4,2,2,1,1,0,1,0
55,1400,2,1,1,3,1,0,0,1,0
39,606,3,2,2,2,2,1,0,0,0
60,612,3,2,2,1,4,0,0,0,0
68,143,1,4,2,2,3,1,0,0,0
33,985,2,3,3,3,2,0,0,0,0
36,106,2,5,5,4,3,1,0,0,0
25,423,4,3,3,4,5,1,1,1,1
24,174,3,1,1,3,2,1,1,1,0
57,366,3,4,4,2,5,0,0,0,0
21,594,5,2,2,3,2,0,0,0,1
72,2122,4,4,3,3,3,0,0,1,0
78,273,3,2,1,2,2,1,0,1,0
42,1023,2,4,2,2,2,1,0,0,0
26,214,4,5,5,5,3,1,1,1,0
38,169,2,5,5,4,1,0,0,1,1
35,558,2,3,4,4,5,1,0,1,1
22,3203,3,5,5,2,1,0,0,1,1
57,466,3,2,3,3,3,1,0,1,1
25,495,2,3,5,4,5,0,1,1,0
24,577,3,2,2,5,4,1,1,1,0
15,836,2,2,2,5,3,1,0,0,0
47,1024,2,1,4,4,1,1,0,1,1
11,782,1,3,3,4,3,0,0,0,0
37,515,2,2,2,4,5,0,0,0,0
19,109,4,2,2,2,5,0,0,0,0
47,240,2,4,4,4,5,1,0,1,1
48,425,3,5,3,3,4,0,0,0,0
19,78,3,1,1,3,4,0,1,1,0
28,1590,4,1,1,4,4,0,0,0,0
53,440,1,1,4,5,1,1,0,0,0
49,594,4,4,4,4,5,0,0,1,1
28,1546,3,4,4,4,5,1,1,1,0
45,1587,1,5,4,4,5,0,0,1,1
40,2060,2,5,4,4,4,0,0,1,1
20,200,5,3,3,4,3,1,1,1,1
69,786,1,2,2,5,4,0,0,0,0
58,223,2,4,4,4,5,1,0,1,1
42,2218,4,3,3,3,3,0,0,1,0
41,1827,4,4,5,5,3,0,0,1,1
54,903,4,4,4,4,5,0,0,1,1
22,1179,1,2,2,3,3,1,0,0,0
14,125,4,1,1,2,3,1,0,0,0
22,1457,1,3,3,5,5,1,1,1,0
40,3234,4,4,5,5,5,0,0,1,1
46,728,1,1,4,4,5,1,0,0,0
28,480,4,3,3,3,4,1,0,1,0
38,1325,2,4,4,4,5,1,0,0,0
38,3364,1,4,3,3,4,0,0,1,1
47,1504,4,4,4,4,4,1,0,1,1
24,1598,1,5,5,4,4,1,0,1,1
66,423,3,5,4,5,5,0,1,0,0
18,1464,1,4,5,4,4,0,0,0,0
46,1164,1,3,3,2,2,0,1,1,0
43,163,0,3,1,3,2,0,0,0,0
12,141,1,3,4,4,1,1,0,0,0
47,409,1,5,5,5,5,1,0,1,1
39,3512,2,4,5,5,5,1,0,1,1
50,77,1,4,4,4,3,1,1,1,0
52,309,3,2,4,1,2,0,0,0,0
22,126,1,5,5,3,1,1,1,1,0
39,580,5,3,4,5,3,1,0,1,1
44,328,1,3,4,3,3,1,1,1,0
27,332,5,5,5,4,3,1,1,1,1
36,300,2,3,3,4,3,0,0,0,0
11,1947,5,5,5,5,4,0,0,1,1
66,468,4,5,4,4,4,0,0,1,1
18,1605,3,5,5,4,1,0,0,1,1
35,373,1,2,2,5,3,1,0,1,1
38,335,2,1,1,4,4,0,1,1,0
26,1218,4,1,1,3,4,0,1,1,1
35,1205,4,4,4,4,4,0,0,1,1
55,102,4,3,5,4,3,1,0,1,1
32,842,2,1,1,5,4,0,0,0,0
15,993,1,4,4,4,4,0,0,0,0
25,1846,2,3,3,3,3,0,0,1,1
27,377,4,4,4,5,4,1,1,1,1
39,188,2,3,3,3,3,0,0,0,0
63,3104,3,5,4,4,4,1,0,1,1
61,1134,3,1,1,2,3,0,0,0,0
48,691,4,4,4,4,3,0,0,1,1
9,447,3,5,5,5,4,0,0,0,0
24,829,2,5,4,3,2,1,1,1,0
36,2402,4,5,4,4,4,1,0,1,1
21,577,2,5,5,4,4,1,1,1,0
40,236,4,3,3,1,4,1,1,1,1
20,173,0,5,5,2,2,0,0,0,0
19,1027,4,1,1,1,2,1,0,0,0
13,1183,3,1,3,5,4,0,0,0,0
25,502,4,4,4,5,4,0,1,1,0
17,951,2,4,4,3,4,1,0,0,0
32,2339,5,4,4,4,5,1,0,1,1
45,570,3,5,5,5,4,0,1,1,0
40,2687,4,5,3,5,5,0,0,1,1
11,1448,3,2,3,4,4,1,0,0,0
31,1488,2,5,5,4,3,0,0,1,1
63,834,3,4,1,1,4,1,0,0,0
39,447,3,3,3,3,4,1,1,1,0
30,2295,5,5,5,4,5,0,1,1,0
65,337,1,3,3,3,1,0,0,1,0
59,1814,2,3,3,4,4,0,0,0,0
34,1947,1,4,4,4,4,1,0,1,1
33,546,2,3,3,1,4,1,1,1,0
23,1848,3,4,4,4,1,0,0,1,1
17,2088,1,4,3,4,4,0,0,1,0
27,2400,2,2,2,3,3,1,0,1,0
48,3325,2,4,2,2,1,0,0,1,0
28,1437,5,4,4,5,3,0,1,1,1
9,528,3,1,4,3,1,1,0,0,0
42,3755,3,2,1,1,4,0,0,1,0
48,496,2,3,3,3,3,0,0,0,0
50,283,3,5,5,5,3,0,0,1,1
46,528,4,1,1,3,1,0,0,1,0
15,563,3,4,4,5,5,0,0,0,0
51,2704,4,4,2,2,4,1,0,1,0
59,715,4,4,4,4,4,0,0,1,1
26,1721,3,5,5,3,2,1,1,1,0
11,992,3,3,2,5,5,0,1,1,0
12,3882,1,2,2,4,4,1,0,1,0
56,2519,5,4,4,4,3,0,0,1,1
45,325,1,4,5,5,3,1,0,1,1
43,2225,1,5,4,4,3,1,0,1,1
25,447,3,1,4,5,1,1,1,1,0
31,2402,1,1,1,3,4,0,0,1,0
25,1892,5,5,5,2,5,1,0,1,1
42,419,2,4,4,5,3,0,1,1,0
15,1042,3,1,1,5,5,1,0,0,0
27,3396,4,3,3,3,1,1,0,1,0
27,551,2,4,4,4,4,1,0,0,0
54,3790,4,5,4,4,3,0,0,1,1
30,2475,3,4,4,3,1,0,1,1,0
54,2714,1,2,5,5,1,1,0,1,1
46,2261,4,5,5,5,4,0,0,1,1
22,227,3,5,5,3,1,1,1,1,0
59,1642,1,4,1,1,3,0,0,1,0
35,1892,1,5,4,4,4,0,0,1,1
47,86,1,3,4,4,5,1,0,1,1
21,1464,3,1,1,3,4,0,0,0,0
15,453,2,3,3,5,4,0,0,0,0
70,689,2,4,1,1,2,1,0,0,0
41,3997,1,5,4,5,5,1,0,1,1
28,1005,2,4,4,1,5,0,0,0,0
58,964,2,5,5,1,2,0,0,1,1
28,577,4,2,2,3,3,1,0,1,0
37,1024,2,3,3,3,4,0,0,1,0
47,3666,5,4,5,5,3,1,0,1,1
33,3145,5,4,4,5,4,0,0,1,1
53,1598,3,1,1,5,3,0,0,0,0
41,1750,2,4,3,5,4,1,0,1,1
39,1514,4,5,5,5,3,1,0,1,1
47,604,1,1,1,5,5,0,0,0,0
43,179,4,2,2,2,2,1,0,1,0
59,1016,2,2,4,3,3,0,1,1,0
33,1585,2,5,1,3,3,0,1,1,0
50,2080,4,4,3,3,5,0,0,1,1
63,201,3,4,5,5,2,1,0,0,0
34,409,2,1,2,5,5,1,1,1,0
39,740,4,3,4,4,4,0,0,1,0
31,1158,2,4,4,4,4,1,1,1,0
41,2586,3,4,4,4,1,0,0,0,0
43,2357,4,4,5,5,3,0,0,1,1
32,2246,3,4,4,5,3,0,0,1,1
48,189,3,4,4,5,3,1,1,1,0
17,1566,2,5,5,4,3,0,0,1,1
70,1630,4,5,5,4,4,1,0,1,1
42,1431,3,4,2,2,3,0,0,1,1
21,534,1,2,2,2,3,0,0,1,1
37,1901,3,2,1,5,1,0,0,1,0
46,2335,3,4,5,5,4,0,0,1,1
43,1105,3,4,5,5,3,0,0,1,1
42,472,2,4,2,2,3,1,0,0,0
36,1989,1,4,4,4,3,0,0,1,1
60,1529,1,4,4,4,4,0,0,1,1
52,3356,4,4,4,4,3,1,0,1,1
34,867,2,3,5,5,5,0,1,1,0
24,680,4,2,2,4,2,0,1,1,0
26,1182,3,4,3,5,4,0,1,1,0
33,2415,1,2,1,3,2,0,0,1,0
36,296,3,3,3,5,3,1,1,1,0
49,2445,5,4,4,4,3,0,0,1,1
23,1303,1,4,5,2,1,0,0,1,1
53,907,2,1,1,4,5,0,0,0,0
17,1448,4,5,5,4,3,0,0,1,1
34,3402,1,4,3,3,5,0,0,1,1
49,971,4,1,1,4,3,0,0,0,0
39,3209,5,4,3,3,1,0,0,1,0
13,599,3,4,1,3,4,1,0,1,0
49,3249,5,3,3,3,4,0,0,1,0
21,2736,4,2,2,3,1,1,0,1,0
53,3826,5,4,5,5,3,0,0,1,1
47,628,5,2,2,2,3,0,0,1,0
25,1454,1,2,2,4,1,1,0,1,0
54,1602,3,4,5,5,4,0,0,1,1
17,541,5,3,3,3,4,0,0,1,0
30,419,4,2,1,4,2,0,0,0,0
48,2627,4,3,5,5,3,1,0,1,0
34,304,2,3,3,4,3,1,0,0,0
50,1605,3,4,5,5,3,1,0,1,1
9,2446,4,3,3,2,2,1,0,0,0
14,725,4,1,4,3,4,1,0,0,0
37,2586,1,4,5,5,5,1,0,1,1
46,2499,3,1,4,5,5,0,0,1,1
46,786,2,4,1,1,4,1,0,0,0
56,134,2,3,3,3,3,0,0,0,0
44,602,3,4,4,4,4,0,0,1,1
65,867,3,4,4,2,3,1,0,0,0
60,547,1,5,5,5,5,0,0,1,1
34,230,4,4,4,4,5,0,0,1,1
37,285,2,4,5,5,4,0,0,1,1
42,255,2,2,2,4,4,0,0,0,0
57,883,3,3,3,4,2,0,0,0,0
34,1045,3,5,5,5,4,1,0,0,0
49,427,5,5,4,4,5,0,0,1,1
51,377,3,3,5,1,1,1,0,0,0
40,1089,3,3,3,3,2,0,0,1,0
35,697,2,5,3,3,4,1,0,1,1
54,2763,4,5,5,5,4,1,0,1,1
35,2904,3,4,4,4,4,0,0,1,1
28,2404,2,2,2,4,4,0,0,1,0
20,534,2,3,4,4,3,0,0,0,0
17,802,5,5,5,5,4,1,1,1,1
32,251,5,5,5,3,4,0,0,1,1
27,2963,3,5,5,1,5,1,0,1,1
69,448,1,4,5,5,5,1,0,0,0
43,593,1,1,5,5,4,1,0,1,1
47,2158,5,5,4,4,4,0,0,1,1
22,522,0,1,1,5,4,1,1,1,1
65,2917,4,3,4,3,3,0,0,0,0
22,537,2,3,3,4,3,1,1,1,0
49,1052,4,4,1,1,2,1,0,1,0
20,1721,3,2,3,2,3,1,1,1,0
62,2384,2,2,2,2,1,0,0,1,0
18,1008,4,1,1,4,1,1,1,1,0
38,746,1,5,5,4,3,1,1,1,0
10,569,4,1,1,5,4,1,0,0,0
30,3704,5,4,4,5,5,1,0,1,1
29,331,3,3,3,5,4,0,1,1,0
57,467,3,5,5,5,3,0,0,1,1
13,695,2,1,1,3,2,0,0,0,0
51,432,2,5,5,3,3,0,0,0,0
62,563,1,4,4,4,3,0,0,0,0
58,3217,5,4,3,1,3,0,0,1,0
31,3845,1,5,5,4,4,1,0,1,1
19,1620,5,2,2,5,3,0,1,1,1
31,1440,1,4,4,5,3,1,0,1,1
53,670,3,4,4,4,5,1,0,1,1
34,1590,5,4,2,2,2,1,0,1,0
25,806,5,4,4,4,3,0,0,1,1
24,484,5,2,1,4,2,0,0,1,0
33,1587,2,5,4,4,3,1,0,1,1
43,383,1,1,3,4,5,1,0,0,0
13,602,1,3,2,4,1,0,0,1,0
30,463,3,3,3,3,4,0,1,1,0
60,1020,2,3,4,4,2,1,0,0,0
44,349,1,4,1,1,2,1,0,1,0
30,247,3,3,3,4,3,0,0,1,0
57,2427,4,4,4,4,3,1,0,1,1
35,280,3,3,3,5,2,1,0,1,1
11,773,5,2,2,1,1,1,0,0,1
39,1940,5,4,4,4,5,1,0,1,1
54,1535,4,1,1,4,4,1,1,1,1
23,373,4,5,5,2,2,0,0,0,0
39,1471,2,2,4,2,1,0,0,0,0
54,363,0,3,1,1,2,1,0,0,0
42,787,3,2,3,3,1,1,0,1,0
28,680,4,5,4,5,2,0,0,0,0
39,3742,5,5,5,5,3,0,0,1,1
39,819,2,5,5,3,2,0,0,0,0
23,1819,2,3,3,4,4,0,0,1,0
20,1013,4,1,1,5,5,0,0,0,0
14,488,3,4,4,3,1,1,0,0,0
59,196,1,3,4,4,3,1,0,0,0
36,2939,0,5,5,5,5,0,0,1,1
38,3338,3,3,1,2,1,1,0,1,0
17,266,4,1,2,4,1,1,0,1,0
36,849,2,1,2,5,5,0,1,1,0
18,954,4,4,4,1,3,1,0,0,1
43,544,4,5,4,4,5,0,0,1,1
43,678,5,5,5,4,3,1,1,1,1
57,229,1,3,3,4,4,0,1,1,0
39,143,1,4,4,3,2,1,1,1,0
34,643,4,4,3,3,4,0,0,1,0
48,109,1,3,3,1,5,0,0,0,0
24,748,2,5,5,3,4,1,1,1,0
25,544,1,1,3,5,4,0,1,1,0
42,563,2,3,3,4,5,0,0,1,1
49,2715,1,5,5,4,3,0,0,0,0
51,370,3,1,3,3,1,1,0,1,0
38,1691,2,3,5,5,3,0,0,1,1
40,861,1,4,3,3,3,1,0,1,1
45,402,1,4,4,4,5,1,0,1,1
20,862,4,5,2,2,2,0,0,0,0
32,862,2,4,4,4,5,0,0,0,0
54,329,3,3,4,5,3,1,0,0,0
35,942,5,4,5,5,4,1,0,1,1
45,3866,1,5,4,4,4,1,0,1,1
31,484,2,2,2,5,4,0,0,0,0
30,601,1,1,1,3,1,1,1,1,0
39,2585,2,4,5,5,4,1,0,1,1
19,583,2,1,1,3,3,0,0,0,0
39,3179,2,4,2,2,4,1,0,1,1
46,1391,3,4,5,5,3,1,0,1,1
40,580,3,5,5,1,4,1,1,1,0
24,2626,2,3,3,4,2,1,0,1,0
34,349,3,5,4,4,1,1,1,1,0
46,472,2,2,2,3,2,0,0,1,0
41,101,2,2,2,4,4,0,1,1,0
59,1873,3,5,5,5,5,0,0,1,1
48,2106,3,2,2,5,2,0,0,0,0
24,483,3,5,5,5,2,1,0,0,0
24,605,4,1,3,4,3,0,1,1,1
23,861,4,1,5,4,5,1,1,1,1
46,3003,3,2,1,1,2,0,0,1,0
26,550,0,4,5,1,1,1,1,1,1
55,1587,4,4,5,5,5,0,0,1,1
56,868,3,3,1,1,3,1,0,1,0
58,577,3,1,1,4,2,0,0,0,0
33,594,2,3,2,3,3,1,1,1,0
55,2440,3,4,4,4,4,1,0,1,1
37,425,1,4,4,4,1,1,0,1,1
49,2790,5,4,4,4,5,1,0,1,1
46,177,4,4,3,3,2,1,0,1,0
47,1487,4,4,5,5,5,1,0,1,1
56,2389,4,4,4,4,1,1,0,1,1
40,351,5,4,4,5,2,1,0,1,1
47,325,3,2,2,2,3,0,0,1,0
35,651,3,4,5,5,5,0,0,1,1
50,462,2,5,4,4,3,1,0,1,1
24,630,4,5,5,3,4,0,1,1,1
41,451,4,4,3,3,5,1,0,1,1
40,2422,0,4,5,5,4,0,0,1,1
30,101,3,4,3,4,3,1,0,0,0
58,3120,4,4,5,5,4,0,0,1,1
34,1518,1,2,4,4,4,0,0,1,0
36,2984,3,3,5,5,3,0,0,1,1
44,305,1,5,1,1,4,0,0,0,0
25,634,4,1,4,4,1,1,1,1,0
40,3559,3,5,4,4,3,0,0,1,1
21,399,3,4,4,5,5,1,1,1,0
11,491,1,4,4,4,4,0,1,1,0
23,616,5,2,2,5,3,0,1,1,1
32,109,4,3,3,3,1,1,0,1,0
46,1242,1,1,5,3,4,0,0,0,0
44,2475,4,4,4,4,5,0,0,1,1
23,577,3,5,5,4,3,0,1,1,0
42,1598,4,4,5,5,3,0,0,1,1
39,3045,2,5,5,5,5,0,0,1,1
37,3169,5,1,2,2,3,1,0,1,1
38,338,0,5,4,4,5,1,0,1,1
58,2704,2,4,4,3,2,0,0,0,0
61,3201,5,3,1,1,3,1,0,1,0
14,3946,3,4,4,4,4,0,0,1,1
37,296,2,1,1,1,1,1,1,1,0
51,2696,4,3,3,3,3,0,0,1,0
65,453,5,3,1,1,3,1,0,1,0
52,1851,2,5,3,3,3,0,0,1,1
59,451,5,5,2,2,5,0,0,1,1
22,950,2,1,1,5,3,0,1,1,0
44,2402,5,5,4,5,5,1,0,1,1
36,141,2,3,3,4,5,0,1,1,0
38,290,1,3,5,2,3,0,1,1,0
21,1166,2,2,2,5,5,1,1,1,1
38,2454,2,2,2,3,2,1,0,0,0
43,3700,3,4,4,4,5,0,0,1,1
50,541,3,3,3,3,5,1,0,0,0
43,1773,4,4,3,3,4,0,0,1,1
28,680,1,5,5,2,3,1,1,1,0
17,184,0,2,2,4,4,1,0,0,0
29,1587,3,2,2,4,2,1,0,1,0
10,1235,4,1,1,5,3,0,0,0,0
25,335,2,4,4,4,4,0,0,0,0
25,181,3,5,5,5,3,0,0,0,0
47,989,4,3,3,2,5,0,1,1,0
65,1005,1,2,2,4,5,0,0,0,0
64,208,2,2,2,4,4,0,0,0,0
16,213,1,5,4,4,5,1,0,0,0
46,395,3,4,5,5,3,1,0,1,1
65,466,3,1,1,4,5,0,1,1,0
7,1306,1,5,5,3,3,0,1,1,0
30,489,2,1,4,2,4,1,1,1,0
9,980,4,1,1,3,3,1,1,1,0
48,1024,1,5,5,5,4,1,0,1,1
51,896,3,4,4,2,1,0,0,0,0
16,1990,3,2,2,5,4,1,0,1,1
25,802,4,2,2,4,3,1,1,1,0
64,872,4,3,3,2,1,0,0,0,0
39,484,4,5,5,4,4,1,1,1,1
20,2586,2,4,5,5,4,0,0,1,1
27,414,3,5,5,3,3,0,1,1,0
67,240,1,4,4,4,2,0,0,1,0
47,449,1,4,4,4,4,1,0,1,1
51,1145,3,5,5,5,4,1,0,1,1
39,404,2,5,5,2,2,0,1,1,0
38,500,5,2,2,3,2,1,0,1,0
58,1743,5,4,4,4,4,0,0,1,1
26,479,3,2,3,1,2,1,0,1,0
41,1533,2,3,5,5,1,1,0,1,1
41,353,4,1,1,4,1,1,1,1,0
16,235,3,1,1,4,4,1,1,1,0
37,345,5,5,5,4,3,0,1,1,1
37,680,2,5,5,5,3,0,0,0,0
37,991,0,4,3,3,4,0,0,0,0
42,1506,3,3,3,4,3,0,0,1,0
45,3198,3,5,5,5,5,0,0,1,1
54,453,1,2,3,3,3,1,0,1,0
47,2422,3,4,4,4,3,1,0,1,1
10,1091,2,5,2,4,3,1,0,0,0
62,399,1,4,5,5,3,1,0,1,1
21,757,2,1,4,5,1,1,1,1,0
45,3132,2,4,4,4,5,1,0,1,1
45,2182,3,3,2,2,3,1,0,0,0
30,201,2,1,1,3,1,0,1,1,0
36,233,2,3,3,3,1,1,0,1,0
59,684,4,4,5,5,4,0,0,1,1
42,192,3,4,4,1,5,0,0,1,1
10,1944,5,4,4,3,2,0,0,1,0
16,1182,5,5,5,5,5,0,1,1,1
29,1416,2,1,2,5,5,1,1,1,0
50,594,1,5,5,5,5,0,0,1,1
21,984,3,5,5,5,5,1,0,1,1
25,1235,1,4,4,3,3,0,1,1,0
7,341,3,4,4,4,5,0,0,0,0
38,1399,4,2,1,1,3,1,0,1,0
47,334,3,1,5,4,3,0,0,0,0
27,421,5,3,3,3,1,0,0,1,0
40,3044,4,2,4,4,5,1,0,1,1
43,2019,4,4,3,5,5,0,0,1,1
56,373,3,3,3,3,3,0,0,1,0
49,1608,3,4,1,1,2,1,0,1,0
38,89,1,3,3,1,1,1,0,1,0
52,1618,5,5,2,2,5,1,0,1,1
65,1499,3,4,2,1,4,1,0,0,0
46,1107,4,4,5,5,3,0,0,1,1
58,2767,2,4,1,1,3,0,0,1,0
48,1089,1,1,5,4,4,1,0,0,0
17,859,3,5,5,5,2,0,0,1,1
12,347,2,3,3,4,2,1,0,0,0
24,189,0,5,5,5,4,1,1,1,1
39,2307,3,4,4,4,3,1,0,1,1
51,868,4,3,5,5,2,1,0,0,0
32,3321,2,5,5,4,5,0,0,1,1
76,130,4,3,3,3,1,1,0,1,0
19,1521,3,2,2,4,4,1,0,0,0
39,461,5,3,3,4,1,1,0,1,0
14,547,1,3,3,4,2,1,1,1,0
68,2615,2,3,4,5,3,0,0,0,0
69,491,4,2,2,4,3,0,1,1,1
52,335,3,3,3,4,4,0,0,0,0
28,3812,3,4,4,5,5,1,0,1,1
58,3160,2,4,4,4,5,1,0,1,1
37,1096,2,2,5,5,3,0,1,1,0
21,347,3,4,4,2,2,1,1,1,0
48,990,2,4,4,5,4,0,1,1,0
23,550,4,4,4,5,5,1,1,1,1
51,1460,3,3,3,4,4,0,0,0,0
23,163,4,5,4,5,4,0,1,1,1
24,862,1,5,5,2,4,0,1,1,0
17,1117,3,3,3,4,3,0,0,0,0
46,511,2,2,5,5,4,0,0,1,1
67,2300,3,4,2,2,1,1,0,1,0
78,450,2,4,3,4,2,0,1,1,0
31,280,2,4,3,4,5,0,0,0,0
8,700,2,2,5,5,5,1,0,0,0
79,325,4,5,4,4,1,1,1,1,0
24,983,4,3,3,3,4,0,0,0,1
62,748,4,5,5,4,3,0,0,1,1
48,591,4,2,2,3,2,0,0,1,0
29,2139,2,4,4,3,4,0,0,1,1
45,1005,5,5,5,1,1,0,0,0,0
69,528,3,4,5,5,4,1,0,0,0
63,2952,1,1,5,5,2,0,0,1,1
44,337,2,4,4,5,4,0,0,0,0
25,1709,2,4,4,3,5,0,0,1,1
62,295,1,4,3,3,5,1,0,0,0
57,1846,5,4,4,4,4,0,0,1,1
39,689,2,1,1,4,3,0,0,0,0
19,321,2,1,3,4,2,0,0,0,0
39,2909,2,3,1,3,3,1,0,1,0
57,2422,1,4,4,4,3,1,0,1,1
13,356,1,2,2,5,5,1,0,0,0
52,224,1,5,3,4,3,1,0,0,0
18,2023,1,2,2,3,2,0,0,1,0
24,748,2,1,1,4,1,0,1,1,0
32,820,2,4,4,4,2,1,0,0,0
26,1448,4,3,4,5,5,0,0,1,1
36,1105,3,2,2,2,4,1,0,0,0
25,1735,1,1,3,4,1,1,1,1,0
30,473,5,2,2,5,3,0,0,1,1
53,475,3,4,1,2,4,0,0,0,0
40,2859,4,5,5,5,5,0,0,1,1
33,853,4,1,1,4,3,0,0,1,0
15,270,1,3,3,3,1,0,1,1,0
42,337,2,3,3,5,4,0,0,0,0
54,541,3,3,4,4,2,1,0,1,0
51,1679,4,5,5,5,3,0,0,1,1
36,994,4,5,5,2,5,0,0,1,1
41,1973,2,5,2,2,3,1,0,1,1
39,228,3,4,4,4,5,0,0,1,1
21,325,3,1,1,5,5,0,1,1,0
44,449,3,2,2,3,4,1,1,1,0
24,589,4,2,3,4,4,1,0,0,0
38,335,3,2,2,5,1,1,1,1,0
16,1715,5,5,5,4,2,0,0,1,1
23,624,3,1,2,4,3,0,1,1,0
37,160,0,5,5,5,3,1,0,0,0
31,2327,4,5,5,4,4,0,0,1,1
45,663,2,1,1,3,1,0,0,0,0
50,2172,4,3,4,4,5,0,0,1,1
28,488,4,3,3,5,5,0,1,1,0
67,223,1,1,1,5,5,0,0,0,0
35,2143,2,1,4,4,3,0,0,1,1
59,2216,3,5,4,4,3,1,0,1,1
40,236,0,4,4,3,3,1,0,0,1
45,2129,5,2,2,2,1,1,0,1,0
40,342,1,4,4,3,1,1,1,1,0
23,896,5,3,3,3,4,1,0,0,1
58,667,3,5,3,3,4,1,0,1,1
70,1121,3,2,1,4,5,0,0,0,0
30,725,4,5,5,1,4,0,0,1,1
9,804,2,3,3,5,3,1,1,1,0
57,522,2,2,3,4,5,0,0,0,0
45,1893,1,5,4,4,5,0,0,1,1
37,361,5,5,2,2,3,0,0,1,1
49,1069,3,3,3,5,3,0,0,0,0
23,304,3,3,4,4,5,0,1,1,0
39,895,3,1,1,1,2,0,1,1,0
62,573,1,1,1,4,3,0,0,0,0
46,296,5,3,3,4,3,0,0,0,1
43,2716,3,4,2,2,3,1,0,1,1
48,678,1,4,4,4,4,1,0,1,1
62,436,1,2,5,5,1,1,0,1,1
31,869,3,3,3,4,1,0,0,1,0
48,2392,2,4,2,2,3,1,0,1,0
34,2717,4,4,3,4,4,0,0,1,1
55,3998,0,5,1,1,5,0,0,1,1
38,3256,1,4,5,5,5,0,0,1,1
44,1521,4,4,1,1,4,0,0,1,1
27,1126,3,3,3,5,3,1,1,1,0
60,834,1,3,3,4,4,0,0,0,0
26,817,5,4,1,1,2,0,1,1,1
46,2214,3,3,2,2,1,0,0,1,0
66,152,3,4,3,3,4,1,0,0,0
47,719,2,2,2,4,4,0,0,0,0
54,1598,4,3,5,5,5,1,0,1,1
39,3913,5,5,3,3,3,0,0,1,1
41,290,3,4,4,1,1,0,0,1,1
33,347,0,3,3,2,2,1,0,0,0
34,867,0,5,5,3,1,0,0,1,0
37,160,3,5,5,1,4,0,0,1,1
27,1464,2,2,2,4,4,0,1,1,0
15,347,3,5,2,4,4,1,0,0,0
28,1846,2,1,1,4,5,1,1,1,0
23,429,4,4,4,5,3,1,1,1,1
29,1504,1,4,4,1,4,0,0,1,1
39,3333,2,4,4,4,5,0,0,1,1
48,2560,4,5,4,4,4,1,0,1,1
40,1927,1,3,5,3,1,0,0,0,0
15,301,2,1,1,5,4,0,0,0,0
39,287,3,5,5,1,4,0,0,1,1
38,752,1,5,4,4,4,1,0,1,1
31,1189,0,4,4,1,2,0,0,1,1
43,587,3,5,5,5,5,0,0,1,1
67,179,3,5,1,1,3,1,0,0,0
48,583,4,3,3,5,3,0,0,0,0
55,594,5,4,5,5,4,1,0,1,1
11,525,1,4,4,2,5,0,0,1,1
45,2684,1,4,5,5,3,0,0,1,1
21,283,2,5,5,3,4,0,1,1,0
35,1639,4,5,4,5,4,0,0,1,1
25,357,1,2,4,3,3,0,0,1,0
33,77,3,3,3,5,4,1,0,0,0
49,1715,4,4,5,5,3,0,0,1,1
9,1089,5,2,2,4,2,1,0,0,1
49,1069,1,5,1,1,3,0,0,0,0
19,145,5,5,5,1,1,0,1,1,1
